ID,CITY,COUNTRY ID,COUNTRY
4984,"Burley, ID",216,United States
5005,"Carey, ID",216,United States
703,"Fort Wayne, IN",216,United States
7452,"Wayne, NE",216,United States
3913,"Wayne, NJ",216,United States
586,"Fort Myers, FL",216,United States
10978,"Fort Worth, TX",216,United States
2993,"Little Fort, BC",37,Canada
2856,"Fort Assiniboine, AB",37,Canada
2922,"Fort Macleod, AB",37,Canada
3349,"Fort Frances, ON",37,Canada
3469,"Fort Erie, ON",37,Canada
5488,"Crown Point, IN",216,United States
4379,"Crown King, AZ",216,United States
8093,"Crown City, OH",216,United States
7772,"Crown Pt, NY",216,United States
2557,"Paradise Point, QLD",14,Australia
9273,"Center Point, TX",216,United States
10782,"Bay Point, CA",216,United States
2183,"Beauty Point, NSW",14,Australia
1848,"Bluff Point, WA",14,Australia
2040,"Blackmans Point, NSW",14,Australia
256,"Metro Vancouver, BC",37,Canada
1219,"Richmond, VA",216,United States
6153,"Richmond, ME",216,United States
5265,"Richmond, IL",216,United States
5480,"Richmond, IN",216,United States
6785,"Richmond, MO",216,United States
9846,"Richmond, VT",216,United States
10807,"Richmond-San Pablo, CA",216,United States
7801,"Richmondville, NY",216,United States
10292,"New Richmond, WI",216,United States
5506,"Michigan City, IN",216,United States
811,"Traverse City, MI",216,United States
6280,"Boyne City, MI",216,United States
6330,"Brown City, MI",216,United States
6242,"Carson City, MI",216,United States
6428,"Cass City, MI",216,United States
6293,"Rose City, MI",216,United States
6323,"Rogers City, MI",216,United States
6391,"National City, MI",216,United States
6326,"Reed City, MI",216,United States
5554,"Gary, IN",216,United States
6587,"Gary, MN",216,United States
718,INpolis,216,United States
856,"Kansas City, MO",216,United States
11171,"KS City, KS",216,United States
5706,"Baldwin City, KS",216,United States
5662,"Bird City, KS",216,United States
5587,"Arkansas City, KS",216,United States
5700,"Mound City, KS",216,United States
5678,"Ness City, KS",216,United States
5579,"Hill City, KS",216,United States
5694,"Junction City, KS",216,United States
5564,"Garden City, KS",216,United States
5650,"Salina, KS",216,United States
8237,"Salina, OK",216,United States
9660,"Salina, UT",216,United States
5672,"Manhattan, KS",216,United States
10926,"Manhattan Beach, CA",216,United States
730,"Wichita, KS",216,United States
1183,"Wichita Falls, TX",216,United States
733,"Topeka, KS",216,United States
5544,"Topeka, IN",216,United States
5705,"Hutchinson, KS",216,United States
6668,"Hutchinson, MN",216,United States
742,"Lexington, KY",216,United States
7481,"Lexington, NE",216,United States
6260,"Lexington, MI",216,United States
6917,"Lexington, MS",216,United States
6722,"Lexington, MO",216,United States
9754,"Lexington, VA",216,United States
9351,"Lexington, TX",216,United States
8148,"New Lexington, OH",216,United States
745,"Louisville, KY",216,United States
5232,"Louisville, IL",216,United States
4733,"Louisville, GA",216,United States
6896,"Louisville, MS",216,United States
748,"Paducah, KY",216,United States
9269,"Paducah, TX",216,United States
751,"Bowling Green, KY",216,United States
4601,"Bowling Green, FL",216,United States
1273,"Green Bay, WI",216,United States
2093,"Green Point, NSW",14,Australia
2434,"Green Island, QLD",14,Australia
10208,"Hazel Green, WI",216,United States
6443,"Green Island, MN",216,United States
9659,"Green River, UT",216,United States
10254,"Spring Green, WI",216,United States
5804,"Owensboro, KY",216,United States
8513,"Ashland, PA",216,United States
10334,"Ashland, WI",216,United States
4103,"Ashland, AL",216,United States
5576,"Ashland, KS",216,United States
5771,"Ashland, KY",216,United States
7046,"Ashland, MT",216,United States
6148,"Ashland, ME",216,United States
7558,"Ashland, NH",216,United States
3906,"Somerset, NJ",216,United States
8059,"Somerset, OH",216,United States
5788,"Somerset, KY",216,United States
10310,"Somerset, WI",216,United States
8872,"Ocean City, NJ",216,United States
784,"Ocean City, MD",216,United States
7167,"Ocean Isle Beach, NC",216,United States
3808,"Ocean, NJ",216,United States
4523,"Ocean View, DE",216,United States
3792,"Ocean Grove, NJ",216,United States
8857,"Ocean Gate, NJ",216,United States
8851,"Ocean View, NJ",216,United States
9884,"Ocean Shores, WA",216,United States
9913,"Ocean Park, WA",216,United States
787,"Baltimore, MD",216,United States
6086,"Frederick, MD",216,United States
8194,"Frederick, OK",216,United States
2060,"Frederickton, NSW",14,Australia
9732,"Fredericksburg, VA",216,United States
9333,"Fredericksburg, TX",216,United States
6836,"Fredericktown, MO",216,United States
4883,"Fredericksburg, IA",216,United States
6057,"Prince Frederick, MD",216,United States
3106,"Cumberland, Atlantic Provinces, NS",37,Canada
3642,"Cumberland, BC",37,Canada
9055,"Cumberland Gap, TN",216,United States
5773,"Cumberland, KY",216,United States
10075,"Cumberland, WI",216,United States
6089,"Cumberland/Frostburg, MD",216,United States
6090,"Hagerstown, MD",216,United States
8615,"Salisbury, PA",216,United States
5958,"Salisbury, MA",216,United States
6092,"Salisbury, MD",216,United States
7142,"Salisbury, NC",216,United States
6737,"Salisbury, MO",216,United States
5352,"New Salisbury, IN",216,United States
11181,"Prince George's County, MD",216,United States
11178,"Prince William County, VA",216,United States
3049,"Prince George, BC",37,Canada
3592,"Prince Albert, SK",37,Canada
3292,"Prince Edward, ON",37,Canada
3167,PEI,37,Canada
3165,"Summerside, PEI",37,Canada
3065,"Prince Rupert, BC",37,Canada
3166,"Charlottetown, PEI",37,Canada
6057,"Prince Frederick, MD",216,United States
286,"Portland, OR",216,United States
793,"Portland, ME",216,United States
3296,"Portland, ON",37,Canada
8473,"Portland, PA",216,United States
1658,"Portland, VIC",14,Australia
7511,"Waterville Valley, NH",216,United States
6154,"Waterville, ME",216,United States
6485,"Waterville, MN",216,United States
10006,"Waterville, WA",216,United States
6168,"Mount Desert Island, ME",216,United States
3641,"Mount Washington, BC",37,Canada
3300,"Mount Julian, ON",37,Canada
3411,"Mount Brydges, ON",37,Canada
3495,"Mount Forest, ON",37,Canada
7164,"Rocky Mount, NC",216,United States
5302,"Mount Carroll, IL",216,United States
7665,"Mount Morris, NY",216,United States
8440,"Mount Jewett, PA",216,United States
5777,"Mount Vernon, KY",216,United States
6175,"Bangor, ME",216,United States
628,"Augusta, GA",216,United States
4221,"Augusta, AR",216,United States
5819,"Augusta, KY",216,United States
6182,"Augusta, ME",216,United States
7040,"Augusta, MT",216,United States
3835,"Augusta, NJ",216,United States
1923,"Augusta, WA",14,Australia
8724,"North Augusta, SC",216,United States
1788,"Port Augusta, SA",14,Australia
826,"Twin Cities, MN",216,United States
2571,"Twin Waters, QLD",14,Australia
2914,"Twin Butte, AB",37,Canada
4681,"Twin City, GA",216,United States
673,"Twin Falls, ID",216,United States
7067,"Twin Bridges, MT",216,United States
6614,"Mankato, MN",216,United States
5644,"Mankato, KS",216,United States
1003,"Rochester, New York, NY",216,United States
7550,"Rochester, NH",216,United States
5526,"Rochester, IN",216,United States
829,"Rochester, MN",216,United States
1479,"Rochester, VIC",14,Australia
832,"Duluth, MN",216,United States
6677,"Brainerd, MN",216,United States
853,"Joplin, MO",216,United States
844,"St. Louis, MO",216,United States
5147,"East St Louis, IL",216,United States
583,"St Augustine, FL",216,United States
3718,St Andrews,215,United Kingdom
3168,"St Peter's, NS",37,Canada
3541,"St Marys, ON",37,Canada
2794,"St Paul, AB",37,Canada
3481,"St Catharines, ON",37,Canada
3407,"St Clair, ON",37,Canada
3193,"St John's, NL",37,Canada
5665,"Independence, KS",216,United States
10302,"Independence, WI",216,United States
1114,"Columbia, SC",216,United States
859,"Columbia, MO",216,United States
2963,"Columbia-Shuswap, BC",37,Canada
5785,"Columbia, KY",216,United States
7212,"Columbia, NC",216,United States
3772,"Columbia, NJ",216,United States
9006,"Columbia, TN",216,United States
7869,"Columbia, CA",216,United States
5140,"Columbia, IL",216,United States
256,"Metro Vancouver, BC",37,Canada
5947,"St Joseph, LA",216,United States
6329,"St Joseph, MI",216,United States
838,"St Joseph, MO",216,United States
9019,"St Joseph, TN",216,United States
4366,"Joseph City, AZ",216,United States
8404,"Joseph, OR",216,United States
844,"St. Louis, MO",216,United States
583,"St Augustine, FL",216,United States
3718,St Andrews,215,United Kingdom
3168,"St Peter's, NS",37,Canada
841,"Branson, MO",216,United States
6765,"Sedalia, MO",216,United States
6801,"Osage Beach, MO",216,United States
4757,"Osage, IA",216,United States
1120,"Myrtle Beach, SC",216,United States
10924,"Long Beach, CA",216,United States
598,"Daytona Beach, FL",216,United States
2521,"Main Beach, QLD",14,Australia
2536,"Palm Beach, QLD",14,Australia
2525,"Gold Coast - Main Beach, QLD",14,Australia
2544,"Mermaid Beach, QLD",14,Australia
1531,"Balnarring Beach, VIC",14,Australia
6143,"Farmington, ME",216,United States
6849,"Farmington, MO",216,United States
7600,"Farmington, NM",216,United States
8483,"Farmington, PA",216,United States
6871,"Cape Girardeau, MO",216,United States
64,Cape Town,189,South Africa
775,"Cape Cod, MA",216,United States
172,Garden Route,189,South Africa
8370,"Cannon Beach/Arch Cape, OR",216,United States
8883,"Cape May, NJ",216,United States
8904,"Cape May Ct Hse, NJ",216,United States
7746,"Cape Vincent, NY",216,United States
8910,"Cape May Court House, NJ",216,United States
1747,"Cape Jervis, SA",14,Australia
6901,"Tupelo, MS",216,United States
862,"Jackson, MS",216,United States
808,"Jackson, MI",216,United States
7994,"Jackson, CA",216,United States
8580,"Jackson Center, PA",216,United States
4062,"Jackson, AL",216,United States
8847,"Jackson, NJ",216,United States
7517,"Jackson, NH",216,United States
8121,"Jackson, OH",216,United States
5866,"Jackson, KY",216,United States
4638,"Jackson, GA",216,United States
865,"Gulfport, MS",216,United States
871,"Hattiesburg, MS",216,United States
6894,"Vicksburg, MS",216,United States
6908,"Starkville, MS",216,United States
3278,"Oxford Mills, ON",37,Canada
6922,"Oxford, MS",216,United States
6078,"Oxford, MD",216,United States
3985,"Oxford, NJ",216,United States
7466,"Oxford, NE",216,United States
7257,"Oxford, NC",216,United States
10086,"Oxford, WI",216,United States
4946,"Oxford Junction, IA",216,United States
4177,"Oxford, AL",216,United States
6936,"Meridian, MS",216,United States
9385,"Meridian, TX",216,United States
877,"Great Falls, MT",216,United States
1724,"Great Western, VIC",14,Australia
6049,"Great Barrington, MA",216,United States
3789,"Great Meadows, NJ",216,United States
5727,"Great Bend, KS",216,United States
8491,"Great Bend, PA",216,United States
9805,"Bellows Falls, VT",216,United States
10335,"Black River Falls, WI",216,United States
3212,"Burk's Falls, ON",37,Canada
1415,"Falls Creek, VIC",14,Australia
880,"Billings, MT",216,United States
883,"Bozeman, MT",216,United States
886,"Missoula, MT",216,United States
4255,"Helena-West Helena, AR",216,United States
889,"Helena, MT",216,United States
10837,"Saint Helena, CA",216,United States
892,"Butte, MT",216,United States
10131,"Butternut, WI",216,United States
2923,"Picture Butte, AB",37,Canada
3055,"Lone Butte, BC",37,Canada
2914,"Twin Butte, AB",37,Canada
4477,"Crested Butte, CO",216,United States
7593,"Elephant Butte, NM",216,United States
9360,"Study Butte-Terlingua, TX",216,United States
895,"Kalispell, MT",216,United States
2973,"Grand Forks, BC",37,Canada
925,"Grand Forks, ND",216,United States
6633,"East Grand Forks, MN",216,United States
9886,"Forks, WA",216,United States
817,"Grand Rapids, MI",216,United States
3664,"Grand Marais, MB",37,Canada
3394,"Grand Bend, ON",37,Canada
3453,"Grand Valley, ON",37,Canada
3533,"East Luther Grand Valley, ON",37,Canada
9996,"Grand Coulee, WA",216,United States
931,"Fargo, ND",216,United States
934,"Minot, ND",216,United States
937,"Bismarck, ND",216,United States
943,"Lincoln, NE",216,United States
3445,"Lincoln, ON",37,Canada
4157,"Lincoln, AL",216,United States
8312,"Lincoln City, OR",216,United States
5699,"Lincoln, KS",216,United States
6163,"Lincoln, ME",216,United States
6246,"Lincoln, MI",216,United States
7037,"Lincoln, MT",216,United States
7556,"Lincoln, NH",216,United States
9388,"Lincoln, TX",216,United States
946,"Omaha, NE",216,United States
4260,"Omaha, AR",216,United States
9099,"Omaha, TX",216,United States
7395,"Kearney, NE",216,United States
2722,"Kearneys Spring, QLD",14,Australia
7412,"Grand Island, NE",216,United States
1000,"Long Island, NY",216,United States
817,"Grand Rapids, MI",216,United States
2973,"Grand Forks, BC",37,Canada
3664,"Grand Marais, MB",37,Canada
3394,"Grand Bend, ON",37,Canada
3453,"Grand Valley, ON",37,Canada
3533,"East Luther Grand Valley, ON",37,Canada
9996,"Grand Coulee, WA",216,United States
925,"Grand Forks, ND",216,United States
1228,"Hampton Roads, VA",216,United States
4308,"Hampton, AR",216,United States
5267,"Hampton, IL",216,United States
4898,"Hampton, IA",216,United States
8707,"Hampton, SC",216,United States
3998,"Hampton, NJ",216,United States
7504,"Hampton, NH",216,United States
4902,"New Hampton, IA",216,United States
7545,"New Hampton, NH",216,United States
7555,"Portsmouth, NH",216,United States
8068,"Portsmouth, OH",216,United States
961,"Las Cruces, NM",216,United States
63,Metro Manila,162,Philippines
282,"Las Vegas, NV",216,United States
4500,"Las Animas, CO",216,United States
7588,"Las Vegas, NM",216,United States
964,"Albuquerque, NM",216,United States
970,"Santa Fe, NM",216,United States
511,"Santa Maria, CA",216,United States
526,"Santa Barbara, CA",216,United States
10977,"Santa Monica, CA",216,United States
10963,"Santa Clarita, CA",216,United States
9186,"Santa Anna, TX",216,United States
10821,"Santa Clara, CA",216,United States
5358,"Santa Claus, IN",216,United States
7570,"Santa Rosa, NM",216,United States
10877,"Santa Rosa, CA",216,United States
7572,"Taos, NM",216,United States
7596,"Gallup, NM",216,United States
7604,"Clovis, NM",216,United States
1015,"Dayton, OH",216,United States
10479,"Dayton, WY",216,United States
8637,"Dayton, PA",216,United States
3997,"Dayton, NJ",216,United States
10622,"Dayton, OR",216,United States
9047,"Dayton, TN",216,United States
9970,"Dayton, WA",216,United States
598,"Daytona Beach, FL",216,United States
1018,"Youngstown, OH",216,United States
1024,"Mansfield, OH",216,United States
1462,"Mansfield, VIC",14,Australia
8639,"Mansfield, PA",216,United States
6795,"Mansfield, MO",216,United States
11036,"Mansfield, TX",216,United States
5931,"Mansfield, LA",216,United States
9366,"Port Mansfield, TX",216,United States
8096,"West Mansfield, OH",216,United States
1027,"Canton, OH",216,United States
6457,"Canton, MN",216,United States
6803,"Canton, MO",216,United States
7759,"Canton, NY",216,United States
8290,"Canton, OK",216,United States
5588,"Canton, KS",216,United States
8545,"Canton, PA",216,United States
9128,"Canton, TX",216,United States
5206,"New Canton, IL",216,United States
1030,"Cincinnati, OH",216,United States
1033,"Cleveland, OH",216,United States
6923,"Cleveland, MS",216,United States
9341,"Cleveland, TX",216,United States
7224,"Cleveland, NC",216,United States
1039,"Lima, OH",216,United States
7677,"Lima, NY",216,United States
1042,"Toledo, OH",216,United States
8415,"Toledo, OR",216,United States
4832,"Toledo, IA",216,United States
9925,"Toledo, WA",216,United States
8019,"Zanesville, OH",216,United States
3450,"Huron East, ON",37,Canada
8756,"Huron, SD",216,United States
7899,"Huron, CA",216,United States
3542,"South Huron, ON",37,Canada
3461,"North Huron, ON",37,Canada
3482,"Central Huron, ON",37,Canada
6356,"Port Huron, MI",216,United States
8052,"Sandusky/Huron, OH",216,United States
1773,"Marion Bay, SA",14,Australia
5254,"Marion, IL",216,United States
5458,"Marion, IN",216,United States
10760,"Marion, TX",216,United States
9726,"Marion, VA",216,United States
10216,"Marion, WI",216,United States
5799,"Marion, KY",216,United States
8084,"Marion, OH",216,United States
7229,"Marion, NC",216,United States
6252,"Marion, MI",216,United States
8119,"Findlay, OH",216,United States
9592,"Chillicothe, TX",216,United States
6743,"Chillicothe, MO",216,United States
8145,"Chillicothe, OH",216,United States
1045,"Tulsa, OK",216,United States
1051,OK City,216,United States
8182,"Boise City, OK",216,United States
8289,"Ponca City, OK",216,United States
8262,"Elmore City, OK",216,United States
8272,"Elk City, OK",216,United States
1045,"Tulsa, OK",216,United States
8241,"Ada, OK",216,United States
8242,"Afton, OK",216,United States
8231,"Altus, OK",216,United States
8232,"Alva, OK",216,United States
1054,"Lawton, OK",216,United States
8505,"Lawton, PA",216,United States
8181,"Enid, OK",216,United States
8210,"Bartlesville, OK",216,United States
8279,"Stillwater, OK",216,United States
8309,"Muskogee, OK",216,United States
1096,"Providence, RI",216,United States
3376,"Providence Bay, ON",37,Canada
5816,"Providence, KY",216,United States
5868,"Lake Providence, LA",216,United States
1105,"Charleston, SC",216,United States
1276,"Charleston, WV",216,United States
9082,"Charleston, TN",216,United States
5253,"Charleston, IL",216,United States
6937,"Charleston, MS",216,United States
6755,"Charleston, MO",216,United States
8319,"Charleston, OR",216,United States
1105,"Charleston, SC",216,United States
1276,"Charleston, WV",216,United States
9082,"Charleston, TN",216,United States
5253,"Charleston, IL",216,United States
6937,"Charleston, MS",216,United States
6755,"Charleston, MO",216,United States
8319,"Charleston, OR",216,United States
256,"Metro Vancouver, BC",37,Canada
303,"Charlotte, NC",216,United States
904,"Piedmont Triad, NC",216,United States
1126,"Sioux Falls, SD",216,United States
3370,"Sioux Lookout, ON",37,Canada
649,"Sioux City, IA",216,United States
4788,"Sioux Rapids, IA",216,United States
4801,"Sioux Center, IA",216,United States
9805,"Bellows Falls, VT",216,United States
10335,"Black River Falls, WI",216,United States
3212,"Burk's Falls, ON",37,Canada
1415,"Falls Creek, VIC",14,Australia
3281,"Smiths Falls, ON",37,Canada
1144,"Memphis, TN",216,United States
6276,"Memphis, MI",216,United States
6735,"Memphis, MO",216,United States
9451,"Memphis, TX",216,United States
5377,"Memphis, IN",216,United States
1138,"Nashville, TN",216,United States
5180,"Nashville, IL",216,United States
4289,"Nashville, AR",216,United States
1153,"Knoxville, TN",216,United States
1141,"Chattanooga, TN",216,United States
1150,"Clarksville, TN",216,United States
4302,"Clarksville, AR",216,United States
6719,"Clarksville, MO",216,United States
9731,"Clarksville, VA",216,United States
9373,"Clarksville, TX",216,United States
7188,"Murfreesboro, NC",216,United States
4297,"Murfreesboro, AR",216,United States
1213,"Salt Lake City, UT",216,United States
6503,"Lake City, MN",216,United States
6266,"Lake City, MI",216,United States
4796,"Lake City, IA",216,United States
4399,"Lake Havasu City, AZ",216,United States
4513,"Lake City, CO",216,United States
4575,"Lake City, FL",216,United States
3627,"Salt Spring Island, BC",37,Canada
9223,"Salt Flat, TX",216,United States
5800,"Salt Lick, KY",216,United States
7306,"Valley City, ND",216,United States
10360,"Paden City, WV",216,United States
6868,"South West City, MO",216,United States
1006,"Hudson Valley, NY",216,United States
6537,"Browns Valley, MN",216,United States
7681,"Cherry Valley, NY",216,United States
8318,"Christmas Valley, OR",216,United States
6183,"Carrabassett Valley, ME",216,United States
10786,"Castro Valley, CA",216,United States
7903,"Bear Valley, CA",216,United States
2862,"Provost, AB",37,Canada
3608,"Jordan River, BC",37,Canada
3443,"Jordan Station, ON",37,Canada
3427,"Jordan, ON",37,Canada
7055,"Jordan, MT",216,United States
8411,"Jordan Valley, OR",216,United States
6383,"East Jordan, MI",216,United States
256,"Metro Vancouver, BC",37,Canada
330,West Midlands,215,United Kingdom
328,South West England,215,United Kingdom
331,West Yorkshire,215,United Kingdom
1228,"Hampton Roads, VA",216,United States
1219,"Richmond, VA",216,United States
11176,"Fairfax County, VA",216,United States
11174,"Alexandria, VA",216,United States
11175,"Arlington County, VA",216,United States
1276,"Charleston, WV",216,United States
1234,"Charlottesville, VA",216,United States
1285,"Morgantown, WV",216,United States
11178,"Prince William County, VA",216,United States
1225,"Roanoke, VA",216,United States
7387,"Norfolk, NE",216,United States
10500,"Norfolk, CT",216,United States
6087,"Chesapeake City, MD",216,United States
8111,"Chesapeake, OH",216,United States
6197,"Newport, ME",216,United States
7114,"Newport, NC",216,United States
10037,"Newport, WA",216,United States
9799,"Newport, VT",216,United States
4281,"Newport, AR",216,United States
7535,"Newport, NH",216,United States
8869,"Newport, NJ",216,United States
9070,"Newport, TN",216,United States
8417,"Newport, OR",216,United States
1267,"Milwaukee, WI",216,United States
1264,"Madison, WI",216,United States
5397,"Madison, IN",216,United States
4577,"Madison, FL",216,United States
3846,"Madison, NJ",216,United States
6512,"Madison, MN",216,United States
6819,"Madison, MO",216,United States
8800,"Madison, SD",216,United States
5828,"Madisonville, KY",216,United States
9009,"Madisonville, TN",216,United States
9463,"Madisonville, TX",216,United States
1273,"Green Bay, WI",216,United States
604,"Tampa Bay, FL",216,United States
487,"Monterey Bay, CA",216,United States
433,"Mobile Bay, AL",216,United States
2545,"Runaway Bay, QLD",14,Australia
7758,"Alexandria Bay, NY",216,United States
9888,"Clallam Bay, WA",216,United States
10856,"Bodega Bay, CA",216,United States
9165,"Bay City, TX",216,United States
8835,"Bay Head, NJ",216,United States
3959,"Jersey City, NJ",216,United States
8839,"Atlantic City, NJ",216,United States
8872,"Ocean City, NJ",216,United States
8908,"Margate City, NJ",216,United States
8848,"Sea Isle City, NJ",216,United States
8909,"Surf City, NJ",216,United States
8877,"Egg Harbor City, NJ",216,United States
10722,"Gloucester City, NJ",216,United States
3947,"Union City, NJ",216,United States
8891,"Ventnor City, NJ",216,United States
3816,"Paterson, NJ",216,United States
1393,"Cape Paterson, VIC",14,Australia
10374,"Elizabeth, WV",216,United States
5203,"Elizabeth, IL",216,United States
7141,"Elizabeth City, NC",216,United States
3990,"Elizabeth, NJ",216,United States
3259,"Elizabethtown-Kitley, ON",37,Canada
5735,"Elizabethtown, KY",216,United States
7708,"Elizabethtown, NY",216,United States
7107,"Elizabethtown, NC",216,United States
9828,"Rutland, VT",216,United States
